Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2526888,15-Feb-23,Arizona,Phoenix,2709 W Van Buren St,0,1,N/A
2526069,15-Feb-23,Georgia,Marietta,835 S Cobb Dr,0,1,N/A
2527506,15-Feb-23,Texas,Longview,Bois D'Arc St,0,1,N/A
2526058,15-Feb-23,Wisconsin,Milwaukee,3122 N 35th St,0,1,N/A
2526842,15-Feb-23,Pennsylvania,Philadelphia,5500 block of Market St,0,3,N/A
2526521,15-Feb-23,California,Grand Terrace,21800 block of Grand Terrace Rd,0,1,N/A
2526156,15-Feb-23,Iowa,Waterloo,911 Leavitt St,0,1,N/A
2526835,15-Feb-23,Oregon,Portland,N Argyle St and Interstate Ave,0,1,N/A
2526021,15-Feb-23,Illinois,Chicago,1333 S Wabash Ave,0,1,N/A
2526830,15-Feb-23,Pennsylvania,Philadelphia,3900 block of Folsom St,1,1,N/A
2526359,15-Feb-23,Indiana,Indianapolis,700 block of N Somerset Ave,1,1,N/A
2526026,15-Feb-23,Illinois,Chicago,800 block of W Jackson Blvd,0,1,N/A
2526007,15-Feb-23,Washington,Seattle,5000 block of S Thistle St,0,1,N/A
2527004,15-Feb-23,Oklahoma,Hugo,S E St and W Rosewood St,0,1,N/A
2527329,15-Feb-23,Ohio,Dayton,Delaware Ave,0,1,N/A
2528028,15-Feb-23,Nevada,Las Vegas,N/A,0,1,N/A
2527392,15-Feb-23,Arkansas,Jacksonville,N/A,0,1,N/A
2525985,15-Feb-23,Washington,Seattle (Burien),SW 152nd St and 1st Ave S,0,1,N/A
2534048,15-Feb-23,Connecticut,Bridgeport,700 block of Maplewood Ave,0,1,N/A
2528662,15-Feb-23,Mississippi,Laurel,Front St,0,1,N/A
2527010,15-Feb-23,California,Los Angeles,1400 block of Shenandoah St,0,2,N/A
2526682,15-Feb-23,Virginia,Franklin,400 block of Pretlow St,0,1,N/A
2529236,15-Feb-23,Alabama,Eight Mile,Kushla Oaks Dr,0,1,N/A
2527061,15-Feb-23,California,Indio,80956 CA-111,0,1,N/A
2526648,15-Feb-23,Virginia,Norfolk,1700 block of Vine St,1,1,N/A
2526329,15-Feb-23,Virginia,Charlottesville,200 block of Wahoo Way,0,1,N/A
2526259,15-Feb-23,Kentucky,Louisville,1600 block of Brashear Dr,0,3,N/A
2526087,15-Feb-23,Virginia,Arlington,1333 N Courthouse Rd,0,1,N/A
2527314,15-Feb-23,Ohio,Columbus,E Main St and S Waverly St,0,2,N/A
2526598,15-Feb-23,New York,Albany,First St and Quail St,0,2,N/A
2526588,15-Feb-23,New York,Brooklyn,278 Albany Ave,0,1,N/A
2527279,15-Feb-23,Ohio,Bedford,600 block of Lee Rd S,0,1,N/A
2527281,15-Feb-23,Ohio,Cleveland,E 54th St and Orey Ave,0,1,N/A
2526736,14-Feb-23,Mississippi,Vicksburg,Ethel St,0,1,N/A
2525557,14-Feb-23,Tennessee,Chattanooga,710 W 12th St,1,1,N/A
2525778,14-Feb-23,Kentucky,Louisville,1804 Blankenbaker Pkwy,0,1,N/A
2526453,14-Feb-23,California,Oakland,9200 block of Bancroft Ave,0,1,N/A
2525744,14-Feb-23,Michigan,Detroit,Wesson St and Horatio St,0,1,N/A
2526434,14-Feb-23,Illinois,Peoria,N Big Hollow Rd and W Creighton Terrace,0,2,N/A
2525706,14-Feb-23,Virginia,Norfolk,3300 block of Kimball Terrace,0,1,N/A
2526357,14-Feb-23,Indiana,Elkhart,2820 Cassopolis St,0,1,N/A
2526335,14-Feb-23,California,Coalinga,555 N Coalinga St,0,2,N/A
2525614,14-Feb-23,Texas,Corpus Christi,2424 Baldwin Blvd,0,2,N/A
2525588,14-Feb-23,New York,Brooklyn,Pitkin Ave and Bradford St,0,2,N/A
2525606,14-Feb-23,New Jersey,Paterson,E 23rd St and 10th Ave,0,2,N/A
2525600,14-Feb-23,New York,Syracuse,Herbert St and Spring St,0,1,N/A
2525567,14-Feb-23,Texas,Austin,Cameron Rd and E Anderson Ln,0,1,N/A
2530793,14-Feb-23,Massachusetts,Taunton,Pratt St,0,1,N/A
2526295,14-Feb-23,Virginia,Petersburg,3 block of Stately Ct,0,1,N/A
2525563,14-Feb-23,Tennessee,Sweetwater,600 block of Hawkins Rd,2,3,N/A
2526212,14-Feb-23,Texas,Fort Worth,2200 block of Cypress St,0,1,N/A
2526257,14-Feb-23,Texas,Fort Worth,3107 N Main St,0,1,N/A
2525542,14-Feb-23,Wisconsin,Milwaukee,S 6th St and W Burnham St,0,1,N/A
2526224,14-Feb-23,Texas,Houston,11500 block of Bissonnet St,0,1,N/A
2526222,14-Feb-23,Pennsylvania,Philadelphia,3800 block of Disston St,0,1,N/A
2526214,14-Feb-23,Pennsylvania,Philadelphia,1300 block of Wolf St,0,1,N/A
2527646,14-Feb-23,South Carolina,Denmark,Progressive Way,0,1,N/A
2526018,14-Feb-23,Pennsylvania,Philadelphia,F St and Roosevelt Blvd,0,1,N/A
2526188,14-Feb-23,Texas,Austin,Rogge Ln and Manor Rd,0,1,N/A
2525082,14-Feb-23,Pennsylvania,Reading,400 block of Windsor St,1,1,N/A
2526899,14-Feb-23,Colorado,Denver,E Colfax Ave and N Broadway,0,1,N/A
2526170,14-Feb-23,Florida,Tampa,200 block of E Nordica St,0,1,N/A
2526124,14-Feb-23,Ohio,Columbus,1200 block of Duxberry Ave,0,1,N/A
2525391,14-Feb-23,Missouri,Saint Louis (Lemay),702 Lemay Ferry Rd,0,1,N/A
2525206,14-Feb-23,Louisiana,Lafayette,1600 block of E Simcoe St,0,1,N/A
2526847,14-Feb-23,Kansas,Wichita,2300 block of N Fairview Ave,0,1,N/A
2526056,14-Feb-23,Georgia,Atlanta,455 14th St NW,0,1,N/A
2526054,14-Feb-23,Georgia,Atlanta,3694 Venus Pl NW,0,1,N/A
2525783,14-Feb-23,Texas,Houston,2000 Willowbrook Mall,0,1,N/A
2526051,14-Feb-23,Maryland,Baltimore,800 block of Aisquith St,0,2,N/A
2525109,14-Feb-23,Arizona,Tucson,N Kolb Rd and E 29th St,0,1,N/A
2526039,14-Feb-23,Nevada,Las Vegas,3900 block of Pamplona St,0,1,N/A
2525998,14-Feb-23,Oregon,Wilsonville,SW Wilsonville Rd and SW Town Center Loop E,0,2,N/A
2525086,14-Feb-23,Pennsylvania,Philadelphia,500 block of Alcott St,0,1,N/A
2525382,14-Feb-23,Pennsylvania,Pittsburgh,1101 N Murtland St,0,4,N/A
2527424,14-Feb-23,Washington,Everett,W Marine View Dr and 18th St,0,1,N/A
2526801,14-Feb-23,South Carolina,Columbia,Calhoun St and Marion St,0,1,N/A
2525045,14-Feb-23,Maryland,Baltimore,500 block of N Clinton St,0,1,N/A
2532779,14-Feb-23,Washington,Seattle,N/A,0,1,N/A
2525978,14-Feb-23,Washington,Seattle,NE 43rd St and 7th Ave NE,0,1,N/A
2525967,14-Feb-23,Illinois,Chicago,N/A,0,1,N/A
2525862,14-Feb-23,Illinois,Chicago,7530 S Stony Is Ave,0,1,N/A
2525959,14-Feb-23,Maryland,Bowie,14400 Gallant Fox Rd,0,1,N/A
2525956,14-Feb-23,District of Columbia,Washington,2700 block of Good Hope Rd SE,0,1,N/A
2526641,14-Feb-23,Tennessee,Memphis,Madison Ave and S Bellevue Blvd,0,1,N/A
2525840,14-Feb-23,Tennessee,Nashville,Donelson Pike,0,1,N/A
2525948,14-Feb-23,Maryland,Baltimore,1000 block of Webb Ct,0,1,N/A
2525944,14-Feb-23,Maryland,Baltimore,2900 block of Rayshire Ave,0,1,N/A
2524940,14-Feb-23,Texas,Houston,10500 Beechnut St,0,1,N/A
2526655,14-Feb-23,South Carolina,Jacksonboro,16483 Ace Basin Pkwy,0,1,N/A
2526630,14-Feb-23,New York,Rochester,Ravine Ave and Maryland St,0,1,N/A
2526404,14-Feb-23,Virginia,Danville,800 block of Glendale Ave,0,1,N/A
2525902,14-Feb-23,Texas,San Antonio,300 block of Micklejohn Walk,0,1,N/A
2525634,14-Feb-23,New York,Buffalo,Crossman Ave and Heminway St,0,5,N/A
2526593,14-Feb-23,Tennessee,Memphis,Airways Blvd,0,1,N/A
2525870,14-Feb-23,Illinois,Chicago,2900 block of E 81st St,0,2,N/A
2524663,13-Feb-23,Texas,Lubbock,2200 block of Buddy Holly Ave,0,1,N/A
2524869,13-Feb-23,Illinois,Chicago,1600 block of W Howard St,0,1,N/A
2524295,13-Feb-23,Illinois,Chicago,2100 S St Louis Ave,0,1,N/A
2524931,13-Feb-23,Wisconsin,Milwaukee,5694 N 65th St,0,1,N/A
2524881,13-Feb-23,Louisiana,Marrero,1600 block of Buccola Ave,1,2,N/A
2524355,13-Feb-23,Tennessee,Memphis,I-55 and E Shelby Dr,0,1,N/A
2524566,13-Feb-23,Maryland,Capitol Heights (Seat Pleasant),6001 Martin Luther King Jr. Hwy,0,1,N/A
2524658,13-Feb-23,Michigan,Detroit,N/A,0,2,N/A
2524551,13-Feb-23,Alabama,Huntsville,404 Hwy 72 E,0,2,N/A
2524643,13-Feb-23,Wisconsin,Milwaukee,1938 S Congo Ave,1,1,N/A
2525774,13-Feb-23,Iowa,Cedar Rapids,1400 block of Washington Ave SE,0,1,N/A
2524375,13-Feb-23,Tennessee,Memphis,1100 block of Barron Ct,0,1,N/A
2524053,13-Feb-23,Texas,Houston,5803 Bellaire Blvd,0,1,N/A
2526444,13-Feb-23,Indiana,East Chicago,3610 Alder St,0,1,N/A
2524440,13-Feb-23,Indiana,East Chicago,3932 Butternut St,0,1,N/A
2524606,13-Feb-23,Louisiana,New Orleans,N Claiborne Ave and Dumaine St,0,1,N/A
2525709,13-Feb-23,Texas,Hitchcock,8700 block of Patricia Ln,0,1,N/A
2524571,13-Feb-23,New York,Rochester,325 Glenwood Ave,0,1,N/A
2525656,13-Feb-23,Texas,Fort Worth,6600 block of Brentwood Stair Rd,0,1,N/A
2525591,13-Feb-23,New Jersey,Paterson,50 block of 12th Ave,0,4,N/A
2524499,13-Feb-23,Delaware,Claymont,I-95 S,0,2,N/A
2525624,13-Feb-23,Ohio,Painesville,200 Richmond St,0,1,N/A
2525620,13-Feb-23,New Jersey,Newark,100 block of Seymour Ave,0,1,N/A
2525612,13-Feb-23,New Jersey,Sicklerville,Langdon Ct,0,1,N/A
2524485,13-Feb-23,California,Stockton,2400 block of E Sixth St,0,1,N/A
2524447,13-Feb-23,Maryland,Greenbelt,5900 block of Cherrywood Terrace,0,1,N/A
2526331,13-Feb-23,Louisiana,Baton Rouge,Myrtle Ave,0,1,N/A
2524652,13-Feb-23,Louisiana,Baton Rouge,5151 Highland Rd,0,2,N/A
2525031,13-Feb-23,North Carolina,Jacksonville,4000 block of New Bern Hwy,0,1,N/A
2524445,13-Feb-23,District of Columbia,Washington,500 block of 50th Pl NE,0,1,N/A
2524443,13-Feb-23,District of Columbia,Washington,2400 block of Alabama Ave SE,0,1,N/A
2524598,13-Feb-23,Massachusetts,Boston,21 Dewey St,1,1,N/A
2524982,13-Feb-23,North Carolina,Charlotte,1440 S Tryon St,2,1,N/A
2524326,13-Feb-23,Alabama,Cullman,461 US-278 E,0,2,N/A
2525503,13-Feb-23,Wisconsin,Milwaukee,N 45th St and W Clarke St,0,1,N/A
2525494,13-Feb-23,Kansas,Wichita,200 block of N Rock Rd,0,1,N/A
2525455,13-Feb-23,Pennsylvania,Philadelphia,3100 block of Berkeley Dr,0,1,N/A
2525457,13-Feb-23,Pennsylvania,Philadelphia,3100 block of N 7th St,0,1,N/A
2525453,13-Feb-23,Pennsylvania,Philadelphia,1900 block of E Cambria St,0,1,N/A
2524456,13-Feb-23,Maryland,Indian Head,Shelton Ct,2,1,N/A
2525451,13-Feb-23,Michigan,Saginaw,Congress Ave and Mackinaw St,0,1,N/A
2525440,13-Feb-23,Texas,Hereford,400 block of E Park Ave,0,1,N/A
2524577,13-Feb-23,Michigan,East Lansing,509 E Circle Dr,4,5,N/A
2525322,13-Feb-23,Texas,Beaumont,4000 block of Fonville Ave,0,1,N/A
2524262,13-Feb-23,Illinois,Chicago,2500 block of E 96th St,0,1,N/A
2525794,13-Feb-23,Indiana,Marion,1713 N Quarry Rd,0,2,N/A
2525233,13-Feb-23,Alabama,Enterprise,600 block of College St,0,3,N/A
2525210,13-Feb-23,Florida,Orlando,5600 block of Long Iron Dr,0,2,N/A
2524201,13-Feb-23,Texas,San Antonio,2316 SE Military Dr,0,1,N/A
2524195,13-Feb-23,Texas,Austin,1500 E Anderson Ln,0,1,N/A
2524092,13-Feb-23,Pennsylvania,Pottstown,1520  E High St,0,1,N/A
2525186,13-Feb-23,Louisiana,Abbeville,N/A,0,2,N/A
2525148,13-Feb-23,California,San Jose,S 8th St and Martha St,0,1,N/A
2532185,13-Feb-23,Missouri,Vandalia,E Bland St,0,1,N/A
2525100,13-Feb-23,Pennsylvania,Pittsburgh (Wilkinsburg),1708 Wright St,0,2,N/A
2524104,13-Feb-23,Washington,Sammamish,22500 block of 2nd St,0,1,N/A
2525088,13-Feb-23,New York,Staten Island,Willow Rd W and Forest Ave,0,1,N/A
2524094,13-Feb-23,Illinois,Chicago,N/A,0,1,N/A
2530448,13-Feb-23,Florida,Kissimmee,N Hoagland Blvd and W Vine St,0,1,N/A
2525069,13-Feb-23,Washington,Seattle,5900 block of Delridge Way SW,0,1,N/A
2525043,13-Feb-23,South Carolina,Florence,Williamsburg Cir,0,1,N/A
2525041,13-Feb-23,South Carolina,Pawleys Island,Bertha Ln,0,1,N/A
2525009,13-Feb-23,North Carolina,Winston Salem (Winston-salem),1900 block of Maryland Ave,0,1,N/A
2524973,13-Feb-23,Ohio,Columbus,300 block of E Livingston Ave,0,1,N/A
2525164,13-Feb-23,Colorado,Aurora,1670 S Chambers Rd,1,1,N/A
2526715,13-Feb-23,Mississippi,Greenwood,Mc-Neill St,0,1,N/A
2524908,13-Feb-23,Kentucky,Louisville,500 block of Roselane St,1,1,N/A
2525065,13-Feb-23,Oregon,Salem,Arbon Dr and Vallejo St NE,1,2,N/A
2524920,13-Feb-23,Louisiana,New Orleans,3600 block of N Rocheblave St,0,1,N/A
2525935,13-Feb-23,Texas,San Antonio,2100 block of SW 36th St,0,1,N/A
2524901,13-Feb-23,Maryland,Hyattsville (Landover),1000 block of Hill Rd,0,1,N/A
2525923,13-Feb-23,Texas,San Antonio,1200 block of Enrique M Barrera Pkwy,0,1,N/A
2525921,13-Feb-23,Indiana,Indianapolis,3000 block of Shellbark Dr,0,1,N/A
2525917,13-Feb-23,Texas,San Antonio,Taylor St and 3rd St,0,1,N/A
2524871,13-Feb-23,Illinois,Chicago,8700 block of S Burley Ave,0,1,N/A
2524856,13-Feb-23,Illinois,Chicago,12100 block of S Indiana Ave,0,1,N/A
2524851,13-Feb-23,Illinois,Chicago,3700 block of W Wilson Ave,0,1,N/A
2524846,13-Feb-23,Illinois,Chicago,600 block of E 72nd St,0,1,N/A
2524748,13-Feb-23,Colorado,Denver,18th Ave and Lincoln St,0,2,N/A
2524726,12-Feb-23,Tennessee,Memphis,1400 block of Lapaloma Cir,0,1,N/A
2524685,12-Feb-23,Texas,Cleveland,CR 3405,0,1,N/A
2523928,12-Feb-23,Mississippi,Louisville,309 E John C Stennis Dr,1,5,N/A
2523952,12-Feb-23,Illinois,Evanston,Payne St and Ashland Ave,0,1,N/A
2523892,12-Feb-23,Virginia,Hampton,100 block of St George Way,1,1,N/A
2526476,12-Feb-23,Louisiana,Natchitoches,7000 block of Hwy 3110,0,1,N/A
2523885,12-Feb-23,Michigan,Grand Rapids,1202 Leonard St NW,0,3,N/A
2523632,12-Feb-23,Maryland,Silver Spring (Wheaton),2425 Reedie Dr,0,3,N/A
2524563,12-Feb-23,Tennessee,Nashville,3341 Whites Creek Pike,0,2,N/A
2523916,12-Feb-23,Tennessee,Memphis,2700 block of Hunter Ave,0,1,N/A
2523914,12-Feb-23,Pennsylvania,York,10 block of E Hope Ave,0,1,N/A
2527024,12-Feb-23,Michigan,Center Line,Central St and Sylvan Ave,0,1,N/A
2524407,12-Feb-23,Virginia,Roanoke,2800 block of Hershberger Road NW,0,1,N/A
2524531,12-Feb-23,Maryland,Towson,W Chesapeake Ave and Washington Ave,0,1,N/A
2531693,12-Feb-23,Michigan,Clio,12000 block of Neff Rd,0,1,N/A
2523861,12-Feb-23,New York,Troy,5th Ave and 118th St,0,1,N/A
2523855,12-Feb-23,Ohio,Dayton,W Hillcrest Ave and Philadelphia Dr,0,1,N/A
2527048,12-Feb-23,California,Huron,16525 S 11th St,0,1,N/A
2523832,12-Feb-23,Ohio,Columbus,6136 Busch Blvd,0,1,N/A
2523814,12-Feb-23,New York,Brooklyn,1303 E 40th St,0,1,N/A
2523812,12-Feb-23,New York,New York (Manhattan),N/A,0,1,N/A
2523810,12-Feb-23,Ohio,Cincinnati,200 block of Calhoun St,0,1,N/A
2523808,12-Feb-23,New York,Bronx,53 Westchester Sq,0,1,N/A
2523863,12-Feb-23,Pennsylvania,Pittsburgh,Allequippa St and Kirkpatrick St,0,1,N/A
2524020,12-Feb-23,Alabama,Birmingham,4647 US-280,0,1,N/A
2523696,12-Feb-23,Minnesota,Saint Paul,100 block of Cook Ave W,0,1,N/A
2523772,12-Feb-23,Wisconsin,Milwaukee,N 10th St and W Locust St,0,1,N/A
2524304,12-Feb-23,Texas,Dallas,2626 Commerce St,0,1,N/A
2524398,12-Feb-23,Georgia,Atlanta,2070 Alison Ct SW,0,1,N/A
2524526,12-Feb-23,Arizona,Phoenix,39th Ave and Osborn Rd,1,1,N/A
2523747,12-Feb-23,Pennsylvania,Philadelphia,2100 block of E Stella St,0,1,N/A
2524372,12-Feb-23,Tennessee,Memphis,4185 Jackson Ave,0,1,N/A
2523728,12-Feb-23,Oklahoma,Oklahoma City,NE 46th St and N Lincoln Blvd,0,1,N/A
2526877,12-Feb-23,Pennsylvania,Pittsburgh,1200 block of Superior Ave,0,1,N/A
2524336,12-Feb-23,Mississippi,Cleveland,Moore Ave,0,1,N/A
2525145,12-Feb-23,Arizona,Cornville,S Aspaas Rd,0,1,N/A
2526130,12-Feb-23,Florida,Miami Gardens,16300 block of NW 42nd Ave,0,1,N/A
2523700,12-Feb-23,Minnesota,Minneapolis (Richfield),I-94,0,1,N/A
2532327,12-Feb-23,Georgia,Macon,Ohara Dr N,0,1,N/A
2524236,12-Feb-23,Missouri,Kansas City,1125 Locust St,0,1,N/A
2529633,12-Feb-23,Louisiana,New Orleans,I-10 and Almonaster Ave,0,1,N/A
2524057,12-Feb-23,Texas,Austin,E Riverside Dr and Burton Dr,0,1,N/A
2524182,12-Feb-23,Illinois,Champaign,2000 block of Cynthia Dr,0,1,N/A
2525159,12-Feb-23,South Carolina,Orangeburg,Bleakley St,0,1,N/A
2524173,12-Feb-23,Florida,Ruskin,Dakota Rock Dr,0,1,N/A
2524129,12-Feb-23,Florida,Deltona,Trade St,0,1,N/A
2524470,12-Feb-23,Indiana,Evansville,1201 W Columbia St,0,1,N/A
2523658,12-Feb-23,Maryland,Baltimore,1000 block of Quantril Way,0,1,N/A
2523655,12-Feb-23,Maryland,Baltimore,3800 block of Belair Rd,0,1,N/A
2523639,12-Feb-23,Maryland,District Heights (Forestville),7600 block of Marlboro Pike,0,1,N/A
2523637,12-Feb-23,Maryland,Upper Marlboro (Kettering),Water Fowl Way and Call Dr,0,1,N/A
2523630,12-Feb-23,Illinois,Chicago,300 block of W 64th St,0,1,N/A
2524114,12-Feb-23,Florida,Jacksonville,1700 W 11th St,0,1,N/A
2524085,12-Feb-23,Illinois,Chicago,4800 block of S Elizabeth St,0,1,N/A
2524077,12-Feb-23,Illinois,Chicago,2700 block of W Peterson Ave,0,2,N/A
2523586,12-Feb-23,North Carolina,Winston Salem (Winston-salem),4226 Oak Ridge Dr,0,1,N/A
2524071,12-Feb-23,Illinois,Chicago,800 block of N Long Ave,0,1,N/A
2524073,12-Feb-23,Illinois,Chicago,300 block of W Ohio St,0,1,N/A
2524064,12-Feb-23,Texas,Humble,12500 block of Will Clayton Pkwy,0,1,N/A
2523967,12-Feb-23,North Carolina,Winston Salem (Winston-salem),1600 block of Charity Ln,0,1,N/A
2524997,12-Feb-23,North Carolina,Goldsboro,Quaker Dr,0,1,N/A
2524992,12-Feb-23,Ohio,Youngstown,700 block of Anoka Lane,0,1,N/A
2524967,12-Feb-23,Mississippi,Tupelo,100 block of S Canal St,0,1,N/A
2525961,12-Feb-23,Alaska,Willow,N/A,0,1,N/A
2524009,12-Feb-23,Alaska,Anchorage,5900 block E Sixth Ave,0,1,N/A
2523995,12-Feb-23,Louisiana,New Orleans,10000 block of Dwyer Rd,0,1,N/A
2524082,12-Feb-23,Oregon,Oregon City,1220 Main St,0,2,N/A
2524849,12-Feb-23,Virginia,Charlottesville,905 Twentyninth Pl Ct,0,1,N/A
2524210,12-Feb-23,Texas,San Antonio,2408 San Luis St,0,1,N/A
2525905,12-Feb-23,North Carolina,Cerro Gordo,2780 Cedar Grove Church Rd,0,1,N/A
2524465,12-Feb-23,Tennessee,Chattanooga,2410 Glass St,1,1,N/A
2523992,12-Feb-23,Louisiana,New Orleans,3300 block of Toledano St,0,1,N/A
2523564,12-Feb-23,New York,Buffalo,106 Michigan Ave,1,2,N/A
2524476,12-Feb-23,Kentucky,Louisville,Lindsay Ave and Mt Holly Ave,0,1,N/A
2523970,12-Feb-23,North Carolina,Youngsville,7720 Zebulon Rd,1,1,N/A
2523975,12-Feb-23,North Carolina,Durham,400 block of Willard St,0,1,N/A
2524763,12-Feb-23,Maryland,Baltimore,N/A,0,1,N/A
2524767,12-Feb-23,Maryland,Baltimore,300 block of Font Hill Ave,0,1,N/A
2523478,11-Feb-23,Ohio,Columbus,1800 block of Oakland Park Ave,0,1,N/A
2526473,11-Feb-23,California,Modesto,700 block of E Fairmont Ave,0,1,N/A
2524583,11-Feb-23,Tennessee,Memphis,1600 block of Winchester Rd,0,1,N/A
2523437,11-Feb-23,Texas,Mesquite,I-20 and Lawson Rd,1,1,N/A
2524994,11-Feb-23,Ohio,Rogers,Mill St,0,1,N/A
2523909,11-Feb-23,West Virginia,Mill Creek,142 Railroad Ave,0,1,N/A
2523422,11-Feb-23,Texas,Waco,29th St and Flint Ave,0,1,N/A
2523317,11-Feb-23,Virginia,Roanoke,2700 block of Massachusetts Ave NW,0,1,N/A
2523898,11-Feb-23,Virginia,Richmond,2100 block of Creighton Rd,0,2,N/A
2524122,11-Feb-23,Texas,San Antonio,103 SW Loop 410,0,1,N/A
2523392,11-Feb-23,New York,Corona (Queens),N/A,0,1,N/A
2523880,11-Feb-23,New Jersey,Newark,N/A,0,1,N/A
2523878,11-Feb-23,New Jersey,Newark,Garside St and Victoria Ave,0,1,N/A
2523428,11-Feb-23,New York,Corona (Queens),33rd St and 28th Rd,0,1,N/A
2525786,11-Feb-23,North Carolina,Greenville,2596 Old River Rd,0,2,N/A
2523403,11-Feb-23,Texas,Kingwood,150 Northpark Plaza Dr,0,1,N/A
2523822,11-Feb-23,Ohio,Cleveland,W 7th St and Jefferson Ave,0,2,N/A
2523804,11-Feb-23,New York,Staten Island,121 Norway Ave,0,1,N/A
2523440,11-Feb-23,New York,Bronx,55 E 196th St,0,1,N/A
2523315,11-Feb-23,Illinois,Chicago,E 107th St and S Edbrooke Ave,0,1,N/A
2523785,11-Feb-23,New York,New York (Manhattan),E 125th St and Second Ave,0,1,N/A
2523289,11-Feb-23,Iowa,Council Bluffs,100 block of S 23rd St,0,1,N/A
2523739,11-Feb-23,Pennsylvania,Philadelphia,5300 block of Rising Sun Ave,1,2,N/A
2523270,11-Feb-23,Texas,Fort Worth,2700 block of S Grove St,0,1,N/A
2523737,11-Feb-23,Pennsylvania,Philadelphia,W Butler St and Germantown Ave,0,1,N/A
2523730,11-Feb-23,Tennessee,Chattanooga,500 block of Arlington Ave,0,1,N/A
2523725,11-Feb-23,Oklahoma,Tulsa,Riverside Dr and E 61st St,0,1,N/A
2524359,11-Feb-23,Georgia,Atlanta,4505 Ashford Dunwoody Rd,0,1,N/A
2523590,11-Feb-23,Wisconsin,Green Bay,900 block of Clayton Pl,1,1,N/A
2523293,11-Feb-23,California,Bakersfield,300 block of Clifton St,1,1,N/A
2523708,11-Feb-23,Missouri,Columbia,700 block of Demaret Dr,0,1,N/A
2523553,11-Feb-23,New Mexico,Albuquerque,900 Juan Tabo Blvd NE,1,1,N/A
2523213,11-Feb-23,Georgia,Columbus,6200 block of Veterans Pkwy,0,1,N/A
2524297,11-Feb-23,Louisiana,Houma,Polk St and Main St,0,3,N/A
2523149,11-Feb-23,Indiana,South Bend,1200 block of Johnson St,0,1,N/A
2523692,11-Feb-23,Michigan,Detroit,7 Mile E and Van Dyke Ave,0,1,N/A
2524402,11-Feb-23,Georgia,Calhoun,450 W Belmont Dr,0,1,N/A
2523690,11-Feb-23,Missouri,Saint Louis,5400 block of Arlington Ave,0,1,N/A
2523688,11-Feb-23,Missouri,Saint Louis,Minnesota Ave and Winnebago St,0,1,N/A
2523686,11-Feb-23,Missouri,Saint Louis,2100 block of E Grand Blvd,0,1,N/A
2523683,11-Feb-23,Missouri,Saint Louis,I-55 and Bates St,0,1,N/A
2523666,11-Feb-23,California,Stockton,Holman Rd and Telstar Pl,0,2,N/A
2523147,11-Feb-23,Florida,Delray Beach,825 SW 6th Ave,0,1,N/A
2523679,11-Feb-23,Delaware,Wilmington,700 block of W 9th St,0,1,N/A
2524221,11-Feb-23,Michigan,Flint,3102 Fox Cir,1,1,N/A
2523163,11-Feb-23,Colorado,Denver,9400 block of E Girard Ave,0,1,N/A
2523627,11-Feb-23,District of Columbia,Washington,3000 block of Martin Luther King Jr Ave SE,0,2,N/A
2524047,11-Feb-23,Utah,Salt Lake City,1400 W Pacific Ave,0,1,N/A
2524138,11-Feb-23,California,Riverside (Jurupa Valley),5900 block of Limonite Ave,0,2,N/A
2525114,11-Feb-23,California,Joshua Tree,7000 block of Sierra Ave,0,1,N/A
2523142,11-Feb-23,Indiana,Indianapolis,6300 block of W 56th St,0,1,N/A
2523660,11-Feb-23,Maryland,Baltimore,200 block of East St,0,1,N/A
2523644,11-Feb-23,Iowa,Davenport,1000 block of S Concord St,0,1,N/A
2523117,11-Feb-23,Illinois,Chicago,2400 block of S Troy St,0,1,N/A
2523624,11-Feb-23,Illinois,Chicago,4100 block of S Mozart St,0,1,N/A
2523114,11-Feb-23,Illinois,Chicago,4000 block of W Wilcox St,0,1,N/A
2523621,11-Feb-23,Illinois,Chicago,8200 block of S Marquette Ave,0,1,N/A
2523617,11-Feb-23,Illinois,Chicago,1500 block of S Springfield Ave,0,1,N/A
2523615,11-Feb-23,Georgia,Warner Robins,200 block of Keith Dr,0,1,N/A
2523613,11-Feb-23,Illinois,Chicago,4100 block of W 47th St,0,1,N/A
2523611,11-Feb-23,Illinois,Chicago,3800 block of W Gladys Ave,0,1,N/A
2523608,11-Feb-23,Illinois,Chicago,3900 block of W 45th St,0,1,N/A
2523606,11-Feb-23,Wisconsin,Milwaukee,N 91st St and W Appleton Ave,0,1,N/A
2523604,11-Feb-23,Wisconsin,Milwaukee,N 36th St and W Villard Ave,0,1,N/A
2523088,11-Feb-23,Illinois,Chicago,N/A,0,1,N/A
2523204,11-Feb-23,Georgia,Atlanta,100 Fulton St SE,1,1,N/A
2523573,11-Feb-23,Minnesota,Minneapolis,300 block of Cedar Ave S,0,1,N/A
2523570,11-Feb-23,Florida,Fort Lauderdale (Lauderhill),5300 block of NW 24th Ct,0,1,N/A
2523550,11-Feb-23,California,Los Angeles,S Fickett St and E 4th St,0,1,N/A
2523542,11-Feb-23,Michigan,Kalamazoo,2700 block of W Michigan Ave,0,1,N/A
2523534,11-Feb-23,Michigan,Detroit,18100 block of Heyden St,1,2,N/A
2524990,11-Feb-23,Ohio,Cleveland,700 block of Palmwood Ave,0,1,N/A
